10666,886.000,42737.000,954.000,18.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
10715,180.000,1469.000,91.000,2.000,1,429.000,429.000,0.000,670.000,-241.000,429.000,429.000,0.000,670.000,-241.000,0.292035,0.292035,0.000000,0.456092,-0.164057
10917,160.000,800.000,90.000,1.000,1,408.000,408.000,0.000,285.000,123.000,408.000,408.000,0.000,285.000,123.000,0.510000,0.510000,0.000000,0.356250,0.153750
10935,204.000,7449.000,196.000,5.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
10952,84.000,511.000,15.000,1.000,1,134.904,134.904,0.000,61.000,73.904,134.904,134.904,0.000,61.000,73.904,0.264000,0.264000,0.000000,0.119373,0.144626
10954,28.000,119.000,5.000,1.000,1,28.000,28.000,0.000,45.000,-17.000,28.000,28.000,0.000,45.000,-17.000,0.235294,0.235294,0.000000,0.378151,-0.142857
10956,140.000,595.000,22.000,1.000,1,196.000,196.000,0.000,171.000,25.000,196.000,196.000,0.000,171.000,25.000,0.329411,0.329411,0.000000,0.287394,0.042016
10971,317.000,9274.000,204.000,5.000,1,1502.358,1502.358,0.000,925.000,577.358,1502.358,1502.358,0.000,925.000,577.358,0.161999,0.161999,0.000000,0.099743,0.062256
10979,80.000,2480.000,55.000,2.000,1,704.000,704.000,0.000,812.000,-108.000,704.000,704.000,0.000,812.000,-108.000,0.283870,0.283870,0.000000,0.327419,-0.043548
11106,37.000,372.000,9.000,1.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
11137,2657.000,8241.000,252.000,8.000,1,1648.080,0.000,1648.080,746.000,902.080,1648.080,0.000,1648.080,746.000,902.080,0.200000,0.000000,0.200000,0.090529,0.109470
11598,616.000,16016.000,462.000,11.000,1,1201.200,1201.200,0.000,253.000,948.200,1201.200,1201.200,0.000,253.000,948.200,0.075000,0.075000,0.000000,0.015796,0.059203
11642,224.000,2242.000,51.000,1.000,1,758.192,758.192,0.000,491.000,267.192,758.192,758.192,0.000,491.000,267.192,0.338267,0.338267,0.000000,0.219059,0.119207
11643,433.000,5015.000,127.000,3.000,1,2546.085,2546.085,0.000,1224.000,1322.085,2546.085,2546.085,0.000,1224.000,1322.085,0.507714,0.507714,0.000000,0.244077,0.263636
11659,18.000,157.000,9.000,1.000,1,15.480,15.480,0.000,0.000,15.480,15.480,15.480,0.000,0.000,15.480,0.098850,0.098850,0.000000,0.000000,0.098850
11712,9.000,231.000,7.000,1.000,1,43.740,0.000,43.740,84.000,-40.260,43.740,0.000,43.740,84.000,-40.260,0.190140,0.000000,0.190140,0.365153,-0.175013
11879,164.000,2346.000,136.000,3.000,1,0.008,0.008,0.000,0.000,0.008,0.008,0.008,0.000,0.000,0.008,0.000003,0.000003,0.000000,0.000000,0.000003
11944,0.000,0.000,0.000,0.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,NULL,NULL,NULL,NULL,NULL
11945,65.000,1508.000,61.000,2.000,1,0.022,0.022,0.000,0.000,0.022,0.022,0.022,0.000,0.000,0.022,0.000014,0.000014,0.000000,0.000000,0.000014
11947,12.000,298.000,11.000,1.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
12001,15.000,410.000,10.000,1.000,1,76.000,76.000,0.000,54.000,22.000,76.000,76.000,0.000,54.000,22.000,0.185592,0.185592,0.000000,0.131868,0.053724
12002,71.000,653.000,52.000,2.000,1,121.000,121.000,0.000,113.000,8.000,121.000,121.000,0.000,113.000,8.000,0.185383,0.185383,0.000000,0.173127,0.012256
